block_id,vol_id,tile_idx,d,h,w,density,target,path
5845,730,5,14,14,14,1.000000,GPU,blocks/blk_0005845.npy
5846,730,6,14,14,14,1.000000,GPU,blocks/blk_0005846.npy
5847,730,7,14,14,14,0.999636,GPU,blocks/blk_0005847.npy
5848,731,0,14,14,14,0.852405,GPU,blocks/blk_0005848.npy
5849,731,1,14,14,14,0.931122,GPU,blocks/blk_0005849.npy
5850,731,2,14,14,14,1.000000,GPU,blocks/blk_0005850.npy
5851,731,3,14,14,14,1.000000,GPU,blocks/blk_0005851.npy
5852,731,4,14,14,14,0.873178,GPU,blocks/blk_0005852.npy
5853,731,5,14,14,14,0.943149,GPU,blocks/blk_0005853.npy
5854,731,6,14,14,14,1.000000,GPU,blocks/blk_0005854.npy
5855,731,7,14,14,14,1.000000,GPU,blocks/blk_0005855.npy
5856,732,0,14,14,14,1.000000,GPU,blocks/blk_0005856.npy
5857,732,1,14,14,14,1.000000,GPU,blocks/blk_0005857.npy
5858,732,2,14,14,14,0.995262,GPU,blocks/blk_0005858.npy
5859,732,3,14,14,14,1.000000,GPU,blocks/blk_0005859.npy
5860,732,4,14,14,14,0.999636,GPU,blocks/blk_0005860.npy
5861,732,5,14,14,14,1.000000,GPU,blocks/blk_0005861.npy
5862,732,6,14,14,14,0.999271,GPU,blocks/blk_0005862.npy
5863,732,7,14,14,14,1.000000,GPU,blocks/blk_0005863.npy
5864,733,0,14,14,14,0.691691,GPU,blocks/blk_0005864.npy
5865,733,1,14,14,14,0.608236,GPU,blocks/blk_0005865.npy
5866,733,2,14,14,14,0.860787,GPU,blocks/blk_0005866.npy
5867,733,3,14,14,14,0.568149,GPU,blocks/blk_0005867.npy
5868,733,4,14,14,14,0.581633,GPU,blocks/blk_0005868.npy
5869,733,5,14,14,14,0.700802,GPU,blocks/blk_0005869.npy
5870,733,6,14,14,14,0.529155,GPU,blocks/blk_0005870.npy
5871,733,7,14,14,14,0.547012,GPU,blocks/blk_0005871.npy
5872,734,0,14,14,14,0.999636,GPU,blocks/blk_0005872.npy
5873,734,1,14,14,14,0.992347,GPU,blocks/blk_0005873.npy
5874,734,2,14,14,14,0.246720,CPU,blocks/blk_0005874.npy
5875,734,3,14,14,14,0.336370,GPU,blocks/blk_0005875.npy
5876,734,4,14,14,14,0.999636,GPU,blocks/blk_0005876.npy
5877,734,5,14,14,14,1.000000,GPU,blocks/blk_0005877.npy
5878,734,6,14,14,14,0.247813,CPU,blocks/blk_0005878.npy
5879,734,7,14,14,14,0.355321,GPU,blocks/blk_0005879.npy
5880,735,0,14,14,14,0.997813,GPU,blocks/blk_0005880.npy
5881,735,1,14,14,14,0.995991,GPU,blocks/blk_0005881.npy
5882,735,2,14,14,14,0.998542,GPU,blocks/blk_0005882.npy
5883,735,3,14,14,14,0.997813,GPU,blocks/blk_0005883.npy
5884,735,4,14,14,14,0.997449,GPU,blocks/blk_0005884.npy
5885,735,5,14,14,14,0.991254,GPU,blocks/blk_0005885.npy
5886,735,6,14,14,14,0.998907,GPU,blocks/blk_0005886.npy
5887,735,7,14,14,14,0.997813,GPU,blocks/blk_0005887.npy
5888,736,0,14,14,14,0.998542,GPU,blocks/blk_0005888.npy
5889,736,1,14,14,14,1.000000,GPU,blocks/blk_0005889.npy
5890,736,2,14,14,14,0.998907,GPU,blocks/blk_0005890.npy
5891,736,3,14,14,14,1.000000,GPU,blocks/blk_0005891.npy
5892,736,4,14,14,14,0.999636,GPU,blocks/blk_0005892.npy
5893,736,5,14,14,14,0.999271,GPU,blocks/blk_0005893.npy
5894,736,6,14,14,14,1.000000,GPU,blocks/blk_0005894.npy
5895,736,7,14,14,14,1.000000,GPU,blocks/blk_0005895.npy
5896,737,0,14,14,14,0.853863,GPU,blocks/blk_0005896.npy
5897,737,1,14,14,14,0.720845,GPU,blocks/blk_0005897.npy
5898,737,2,14,14,14,0.065962,CPU,blocks/blk_0005898.npy
5899,737,3,14,14,14,0.594752,GPU,blocks/blk_0005899.npy
5900,737,4,14,14,14,0.797012,GPU,blocks/blk_0005900.npy
5901,737,5,14,14,14,0.385204,GPU,blocks/blk_0005901.npy
5902,737,6,14,14,14,0.356414,GPU,blocks/blk_0005902.npy
5903,737,7,14,14,14,0.764213,GPU,blocks/blk_0005903.npy
5904,738,0,14,14,14,0.996356,GPU,blocks/blk_0005904.npy
5905,738,1,14,14,14,0.992347,GPU,blocks/blk_0005905.npy
5906,738,2,14,14,14,1.000000,GPU,blocks/blk_0005906.npy
5907,738,3,14,14,14,0.809038,GPU,blocks/blk_0005907.npy
5908,738,4,14,14,14,0.989796,GPU,blocks/blk_0005908.npy
5909,738,5,14,14,14,0.943149,GPU,blocks/blk_0005909.npy
5910,738,6,14,14,14,0.998907,GPU,blocks/blk_0005910.npy
5911,738,7,14,14,14,0.717930,GPU,blocks/blk_0005911.npy
5912,739,0,14,14,14,1.000000,GPU,blocks/blk_0005912.npy
5913,739,1,14,14,14,0.957726,GPU,blocks/blk_0005913.npy
5914,739,2,14,14,14,0.976312,GPU,blocks/blk_0005914.npy
5915,739,3,14,14,14,1.000000,GPU,blocks/blk_0005915.npy
5916,739,4,14,14,14,1.000000,GPU,blocks/blk_0005916.npy
5917,739,5,14,14,14,0.981050,GPU,blocks/blk_0005917.npy
5918,739,6,14,14,14,1.000000,GPU,blocks/blk_0005918.npy
5919,739,7,14,14,14,0.873542,GPU,blocks/blk_0005919.npy
5920,740,0,14,14,14,0.579810,GPU,blocks/blk_0005920.npy
5921,740,1,14,14,14,0.595117,GPU,blocks/blk_0005921.npy
5922,740,2,14,14,14,0.572157,GPU,blocks/blk_0005922.npy
5923,740,3,14,14,14,0.708455,GPU,blocks/blk_0005923.npy
5924,740,4,14,14,14,0.728863,GPU,blocks/blk_0005924.npy
5925,740,5,14,14,14,0.553936,GPU,blocks/blk_0005925.npy
5926,740,6,14,14,14,0.554665,GPU,blocks/blk_0005926.npy
5927,740,7,14,14,14,0.568513,GPU,blocks/blk_0005927.npy
5928,741,0,14,14,14,1.000000,GPU,blocks/blk_0005928.npy
5929,741,1,14,14,14,0.998907,GPU,blocks/blk_0005929.npy
5930,741,2,14,14,14,1.000000,GPU,blocks/blk_0005930.npy
5931,741,3,14,14,14,1.000000,GPU,blocks/blk_0005931.npy
5932,741,4,14,14,14,1.000000,GPU,blocks/blk_0005932.npy
5933,741,5,14,14,14,1.000000,GPU,blocks/blk_0005933.npy
5934,741,6,14,14,14,0.999636,GPU,blocks/blk_0005934.npy
5935,741,7,14,14,14,1.000000,GPU,blocks/blk_0005935.npy
5936,742,0,14,14,14,0.990525,GPU,blocks/blk_0005936.npy
5937,742,1,14,14,14,0.696793,GPU,blocks/blk_0005937.npy
5938,742,2,14,14,14,0.653061,GPU,blocks/blk_0005938.npy
5939,742,3,14,14,14,0.575073,GPU,blocks/blk_0005939.npy
5940,742,4,14,14,14,0.749271,GPU,blocks/blk_0005940.npy
5941,742,5,14,14,14,0.524417,GPU,blocks/blk_0005941.npy
5942,742,6,14,14,14,0.562318,GPU,blocks/blk_0005942.npy
5943,742,7,14,14,14,0.718294,GPU,blocks/blk_0005943.npy
5944,743,0,14,14,14,0.998907,GPU,blocks/blk_0005944.npy
5945,743,1,14,14,14,0.979592,GPU,blocks/blk_0005945.npy
5946,743,2,14,14,14,1.000000,GPU,blocks/blk_0005946.npy
5947,743,3,14,14,14,1.000000,GPU,blocks/blk_0005947.npy
5948,743,4,14,14,14,0.998907,GPU,blocks/blk_0005948.npy
5949,743,5,14,14,14,0.906706,GPU,blocks/blk_0005949.npy
5950,743,6,14,14,14,0.999636,GPU,blocks/blk_0005950.npy
5951,743,7,14,14,14,0.998542,GPU,blocks/blk_0005951.npy
5952,744,0,14,14,14,0.988703,GPU,blocks/blk_0005952.npy
5953,744,1,14,14,14,0.741983,GPU,blocks/blk_0005953.npy
5954,744,2,14,14,14,0.926020,GPU,blocks/blk_0005954.npy
5955,744,3,14,14,14,0.845117,GPU,blocks/blk_0005955.npy
5956,744,4,14,14,14,1.000000,GPU,blocks/blk_0005956.npy
5957,744,5,14,14,14,0.733601,GPU,blocks/blk_0005957.npy
5958,744,6,14,14,14,0.947522,GPU,blocks/blk_0005958.npy
5959,744,7,14,14,14,0.944242,GPU,blocks/blk_0005959.npy
5960,745,0,14,14,14,0.456633,GPU,blocks/blk_0005960.npy
5961,745,1,14,14,14,0.311589,GPU,blocks/blk_0005961.npy
5962,745,2,14,14,14,0.950073,GPU,blocks/blk_0005962.npy
5963,745,3,14,14,14,0.720117,GPU,blocks/blk_0005963.npy
5964,745,4,14,14,14,0.734694,GPU,blocks/blk_0005964.npy
5965,745,5,14,14,14,0.674927,GPU,blocks/blk_0005965.npy
5966,745,6,14,14,14,1.000000,GPU,blocks/blk_0005966.npy
5967,745,7,14,14,14,0.858601,GPU,blocks/blk_0005967.npy
5968,746,0,14,14,14,0.998542,GPU,blocks/blk_0005968.npy
5969,746,1,14,14,14,0.994898,GPU,blocks/blk_0005969.npy
5970,746,2,14,14,14,1.000000,GPU,blocks/blk_0005970.npy
5971,746,3,14,14,14,1.000000,GPU,blocks/blk_0005971.npy
5972,746,4,14,14,14,0.963921,GPU,blocks/blk_0005972.npy
5973,746,5,14,14,14,0.979227,GPU,blocks/blk_0005973.npy
5974,746,6,14,14,14,0.998178,GPU,blocks/blk_0005974.npy
5975,746,7,14,14,14,0.996356,GPU,blocks/blk_0005975.npy
5976,747,0,14,14,14,0.988703,GPU,blocks/blk_0005976.npy
5977,747,1,14,14,14,1.000000,GPU,blocks/blk_0005977.npy
5978,747,2,14,14,14,0.999636,GPU,blocks/blk_0005978.npy
5979,747,3,14,14,14,0.999636,GPU,blocks/blk_0005979.npy
5980,747,4,14,14,14,0.998907,GPU,blocks/blk_0005980.npy
5981,747,5,14,14,14,1.000000,GPU,blocks/blk_0005981.npy
5982,747,6,14,14,14,1.000000,GPU,blocks/blk_0005982.npy
5983,747,7,14,14,14,1.000000,GPU,blocks/blk_0005983.npy
5984,748,0,14,14,14,0.536079,GPU,blocks/blk_0005984.npy
5985,748,1,14,14,14,0.466472,GPU,blocks/blk_0005985.npy
5986,748,2,14,14,14,0.447157,GPU,blocks/blk_0005986.npy
5987,748,3,14,14,14,0.329810,GPU,blocks/blk_0005987.npy
5988,748,4,14,14,14,0.710277,GPU,blocks/blk_0005988.npy
5989,748,5,14,14,14,0.478863,GPU,blocks/blk_0005989.npy
5990,748,6,14,14,14,0.647230,GPU,blocks/blk_0005990.npy
5991,748,7,14,14,14,0.323615,GPU,blocks/blk_0005991.npy
5992,749,0,14,14,14,0.999271,GPU,blocks/blk_0005992.npy
5993,749,1,14,14,14,0.968659,GPU,blocks/blk_0005993.npy
5994,749,2,14,14,14,1.000000,GPU,blocks/blk_0005994.npy
5995,749,3,14,14,14,0.666181,GPU,blocks/blk_0005995.npy
5996,749,4,14,14,14,0.999271,GPU,blocks/blk_0005996.npy
5997,749,5,14,14,14,0.859694,GPU,blocks/blk_0005997.npy
5998,749,6,14,14,14,1.000000,GPU,blocks/blk_0005998.npy
5999,749,7,14,14,14,0.787901,GPU,blocks/blk_0005999.npy
6000,750,0,14,14,14,0.808673,GPU,blocks/blk_0006000.npy
6001,750,1,14,14,14,0.798469,GPU,blocks/blk_0006001.npy
6002,750,2,14,14,14,0.970481,GPU,blocks/blk_0006002.npy
6003,750,3,14,14,14,0.876093,GPU,blocks/blk_0006003.npy
6004,750,4,14,14,14,0.973397,GPU,blocks/blk_0006004.npy
6005,750,5,14,14,14,0.966837,GPU,blocks/blk_0006005.npy
6006,750,6,14,14,14,0.999636,GPU,blocks/blk_0006006.npy
6007,750,7,14,14,14,0.830175,GPU,blocks/blk_0006007.npy
6008,751,0,14,14,14,1.000000,GPU,blocks/blk_0006008.npy
6009,751,1,14,14,14,1.000000,GPU,blocks/blk_0006009.npy
6010,751,2,14,14,14,1.000000,GPU,blocks/blk_0006010.npy
6011,751,3,14,14,14,1.000000,GPU,blocks/blk_0006011.npy
6012,751,4,14,14,14,1.000000,GPU,blocks/blk_0006012.npy
6013,751,5,14,14,14,1.000000,GPU,blocks/blk_0006013.npy
6014,751,6,14,14,14,0.998907,GPU,blocks/blk_0006014.npy
6015,751,7,14,14,14,1.000000,GPU,blocks/blk_0006015.npy
6016,752,0,14,14,14,0.998907,GPU,blocks/blk_0006016.npy
6017,752,1,14,14,14,0.998542,GPU,blocks/blk_0006017.npy
6018,752,2,14,14,14,0.982507,GPU,blocks/blk_0006018.npy
6019,752,3,14,14,14,0.998178,GPU,blocks/blk_0006019.npy
6020,752,4,14,14,14,0.998178,GPU,blocks/blk_0006020.npy
6021,752,5,14,14,14,0.998907,GPU,blocks/blk_0006021.npy
6022,752,6,14,14,14,0.996720,GPU,blocks/blk_0006022.npy
6023,752,7,14,14,14,0.995262,GPU,blocks/blk_0006023.npy
6024,753,0,14,14,14,1.000000,GPU,blocks/blk_0006024.npy
6025,753,1,14,14,14,0.935860,GPU,blocks/blk_0006025.npy
6026,753,2,14,14,14,1.000000,GPU,blocks/blk_0006026.npy
6027,753,3,14,14,14,1.000000,GPU,blocks/blk_0006027.npy
6028,753,4,14,14,14,1.000000,GPU,blocks/blk_0006028.npy
6029,753,5,14,14,14,0.867347,GPU,blocks/blk_0006029.npy
6030,753,6,14,14,14,1.000000,GPU,blocks/blk_0006030.npy
6031,753,7,14,14,14,1.000000,GPU,blocks/blk_0006031.npy
6032,754,0,14,14,14,0.999636,GPU,blocks/blk_0006032.npy
6033,754,1,14,14,14,1.000000,GPU,blocks/blk_0006033.npy
6034,754,2,14,14,14,0.999636,GPU,blocks/blk_0006034.npy
6035,754,3,14,14,14,0.998907,GPU,blocks/blk_0006035.npy
6036,754,4,14,14,14,1.000000,GPU,blocks/blk_0006036.npy
6037,754,5,14,14,14,1.000000,GPU,blocks/blk_0006037.npy
6038,754,6,14,14,14,1.000000,GPU,blocks/blk_0006038.npy
6039,754,7,14,14,14,1.000000,GPU,blocks/blk_0006039.npy
6040,755,0,14,14,14,0.997085,GPU,blocks/blk_0006040.npy
6041,755,1,14,14,14,0.999271,GPU,blocks/blk_0006041.npy
6042,755,2,14,14,14,0.973032,GPU,blocks/blk_0006042.npy
6043,755,3,14,14,14,0.988338,GPU,blocks/blk_0006043.npy
6044,755,4,14,14,14,0.997813,GPU,blocks/blk_0006044.npy
6045,755,5,14,14,14,0.999636,GPU,blocks/blk_0006045.npy
6046,755,6,14,14,14,0.983965,GPU,blocks/blk_0006046.npy
6047,755,7,14,14,14,0.954810,GPU,blocks/blk_0006047.npy
6048,756,0,14,14,14,0.872813,GPU,blocks/blk_0006048.npy
6049,756,1,14,14,14,0.746720,GPU,blocks/blk_0006049.npy
6050,756,2,14,14,14,0.966837,GPU,blocks/blk_0006050.npy
6051,756,3,14,14,14,0.618076,GPU,blocks/blk_0006051.npy
6052,756,4,14,14,14,0.942420,GPU,blocks/blk_0006052.npy
6053,756,5,14,14,14,0.955175,GPU,blocks/blk_0006053.npy
6054,756,6,14,14,14,0.955539,GPU,blocks/blk_0006054.npy
6055,756,7,14,14,14,0.599490,GPU,blocks/blk_0006055.npy
6056,757,0,14,14,14,0.865160,GPU,blocks/blk_0006056.npy
6057,757,1,14,14,14,0.675656,GPU,blocks/blk_0006057.npy
6058,757,2,14,14,14,0.995991,GPU,blocks/blk_0006058.npy
6059,757,3,14,14,14,0.739796,GPU,blocks/blk_0006059.npy
6060,757,4,14,14,14,0.956997,GPU,blocks/blk_0006060.npy
6061,757,5,14,14,14,0.955539,GPU,blocks/blk_0006061.npy
6062,757,6,14,14,14,1.000000,GPU,blocks/blk_0006062.npy
6063,757,7,14,14,14,0.614067,GPU,blocks/blk_0006063.npy
6064,758,0,14,14,14,0.998542,GPU,blocks/blk_0006064.npy
6065,758,1,14,14,14,0.998542,GPU,blocks/blk_0006065.npy
6066,758,2,14,14,14,0.998907,GPU,blocks/blk_0006066.npy
6067,758,3,14,14,14,0.999271,GPU,blocks/blk_0006067.npy
6068,758,4,14,14,14,0.990525,GPU,blocks/blk_0006068.npy
6069,758,5,14,14,14,0.978499,GPU,blocks/blk_0006069.npy
6070,758,6,14,14,14,0.997449,GPU,blocks/blk_0006070.npy
6071,758,7,14,14,14,1.000000,GPU,blocks/blk_0006071.npy
6072,759,0,14,14,14,1.000000,GPU,blocks/blk_0006072.npy
6073,759,1,14,14,14,1.000000,GPU,blocks/blk_0006073.npy
6074,759,2,14,14,14,0.928571,GPU,blocks/blk_0006074.npy
6075,759,3,14,14,14,0.928571,GPU,blocks/blk_0006075.npy
6076,759,4,14,14,14,1.000000,GPU,blocks/blk_0006076.npy
6077,759,5,14,14,14,1.000000,GPU,blocks/blk_0006077.npy
6078,759,6,14,14,14,0.928571,GPU,blocks/blk_0006078.npy
6079,759,7,14,14,14,0.928571,GPU,blocks/blk_0006079.npy
6080,760,0,14,14,14,0.998542,GPU,blocks/blk_0006080.npy
6081,760,1,14,14,14,1.000000,GPU,blocks/blk_0006081.npy
6082,760,2,14,14,14,0.999271,GPU,blocks/blk_0006082.npy
6083,760,3,14,14,14,1.000000,GPU,blocks/blk_0006083.npy
6084,760,4,14,14,14,0.999636,GPU,blocks/blk_0006084.npy
6085,760,5,14,14,14,0.998907,GPU,blocks/blk_0006085.npy
6086,760,6,14,14,14,1.000000,GPU,blocks/blk_0006086.npy
6087,760,7,14,14,14,0.999271,GPU,blocks/blk_0006087.npy
6088,761,0,14,14,14,1.000000,GPU,blocks/blk_0006088.npy
6089,761,1,14,14,14,1.000000,GPU,blocks/blk_0006089.npy
6090,761,2,14,14,14,0.997813,GPU,blocks/blk_0006090.npy
6091,761,3,14,14,14,0.999636,GPU,blocks/blk_0006091.npy
6092,761,4,14,14,14,1.000000,GPU,blocks/blk_0006092.npy
6093,761,5,14,14,14,1.000000,GPU,blocks/blk_0006093.npy
6094,761,6,14,14,14,1.000000,GPU,blocks/blk_0006094.npy
6095,761,7,14,14,14,1.000000,GPU,blocks/blk_0006095.npy
6096,762,0,14,14,14,0.969752,GPU,blocks/blk_0006096.npy
6097,762,1,14,14,14,0.976676,GPU,blocks/blk_0006097.npy
6098,762,2,14,14,14,0.999271,GPU,blocks/blk_0006098.npy
6099,762,3,14,14,14,0.993440,GPU,blocks/blk_0006099.npy
6100,762,4,14,14,14,0.971939,GPU,blocks/blk_0006100.npy
6101,762,5,14,14,14,0.958455,GPU,blocks/blk_0006101.npy
6102,762,6,14,14,14,0.992711,GPU,blocks/blk_0006102.npy
6103,762,7,14,14,14,0.987974,GPU,blocks/blk_0006103.npy
6104,763,0,14,14,14,1.000000,GPU,blocks/blk_0006104.npy
6105,763,1,14,14,14,0.905977,GPU,blocks/blk_0006105.npy
6106,763,2,14,14,14,0.722668,GPU,blocks/blk_0006106.npy
6107,763,3,14,14,14,0.905248,GPU,blocks/blk_0006107.npy
6108,763,4,14,14,14,0.893222,GPU,blocks/blk_0006108.npy
6109,763,5,14,14,14,0.928571,GPU,blocks/blk_0006109.npy
6110,763,6,14,14,14,0.924563,GPU,blocks/blk_0006110.npy
6111,763,7,14,14,14,0.916545,GPU,blocks/blk_0006111.npy
6112,764,0,14,14,14,0.991254,GPU,blocks/blk_0006112.npy
6113,764,1,14,14,14,0.922376,GPU,blocks/blk_0006113.npy
6114,764,2,14,14,14,1.000000,GPU,blocks/blk_0006114.npy
6115,764,3,14,14,14,0.598397,GPU,blocks/blk_0006115.npy
6116,764,4,14,14,14,0.997449,GPU,blocks/blk_0006116.npy
6117,764,5,14,14,14,0.933309,GPU,blocks/blk_0006117.npy
6118,764,6,14,14,14,1.000000,GPU,blocks/blk_0006118.npy
6119,764,7,14,14,14,0.669825,GPU,blocks/blk_0006119.npy
6120,765,0,14,14,14,0.952259,GPU,blocks/blk_0006120.npy
6121,765,1,14,14,14,0.924927,GPU,blocks/blk_0006121.npy
6122,765,2,14,14,14,1.000000,GPU,blocks/blk_0006122.npy
6123,765,3,14,14,14,0.733601,GPU,blocks/blk_0006123.npy
6124,765,4,14,14,14,0.869534,GPU,blocks/blk_0006124.npy
6125,765,5,14,14,14,0.936953,GPU,blocks/blk_0006125.npy
6126,765,6,14,14,14,1.000000,GPU,blocks/blk_0006126.npy
6127,765,7,14,14,14,0.758382,GPU,blocks/blk_0006127.npy
6128,766,0,14,14,14,0.979956,GPU,blocks/blk_0006128.npy
6129,766,1,14,14,14,0.968294,GPU,blocks/blk_0006129.npy
6130,766,2,14,14,14,0.535350,GPU,blocks/blk_0006130.npy
6131,766,3,14,14,14,0.912536,GPU,blocks/blk_0006131.npy
6132,766,4,14,14,14,0.960277,GPU,blocks/blk_0006132.npy
6133,766,5,14,14,14,0.812318,GPU,blocks/blk_0006133.npy
6134,766,6,14,14,14,0.766764,GPU,blocks/blk_0006134.npy
6135,766,7,14,14,14,0.631195,GPU,blocks/blk_0006135.npy
6136,767,0,14,14,14,0.998178,GPU,blocks/blk_0006136.npy
6137,767,1,14,14,14,0.999636,GPU,blocks/blk_0006137.npy
6138,767,2,14,14,14,0.998542,GPU,blocks/blk_0006138.npy
6139,767,3,14,14,14,0.999636,GPU,blocks/blk_0006139.npy
6140,767,4,14,14,14,0.984329,GPU,blocks/blk_0006140.npy
6141,767,5,14,14,14,0.974125,GPU,blocks/blk_0006141.npy
6142,767,6,14,14,14,0.993805,GPU,blocks/blk_0006142.npy
6143,767,7,14,14,14,0.995991,GPU,blocks/blk_0006143.npy
6144,768,0,14,14,14,0.998542,GPU,blocks/blk_0006144.npy
6145,768,1,14,14,14,0.999271,GPU,blocks/blk_0006145.npy
6146,768,2,14,14,14,0.998907,GPU,blocks/blk_0006146.npy
6147,768,3,14,14,14,0.999271,GPU,blocks/blk_0006147.npy
6148,768,4,14,14,14,0.991618,GPU,blocks/blk_0006148.npy
6149,768,5,14,14,14,0.996720,GPU,blocks/blk_0006149.npy
6150,768,6,14,14,14,0.998907,GPU,blocks/blk_0006150.npy
6151,768,7,14,14,14,0.997449,GPU,blocks/blk_0006151.npy
6152,769,0,14,14,14,1.000000,GPU,blocks/blk_0006152.npy
6153,769,1,14,14,14,0.999271,GPU,blocks/blk_0006153.npy
6154,769,2,14,14,14,0.997449,GPU,blocks/blk_0006154.npy
6155,769,3,14,14,14,0.999636,GPU,blocks/blk_0006155.npy
6156,769,4,14,14,14,1.000000,GPU,blocks/blk_0006156.npy
6157,769,5,14,14,14,1.000000,GPU,blocks/blk_0006157.npy
6158,769,6,14,14,14,1.000000,GPU,blocks/blk_0006158.npy
6159,769,7,14,14,14,1.000000,GPU,blocks/blk_0006159.npy
6160,770,0,14,14,14,1.000000,GPU,blocks/blk_0006160.npy
6161,770,1,14,14,14,0.998542,GPU,blocks/blk_0006161.npy
6162,770,2,14,14,14,0.977770,GPU,blocks/blk_0006162.npy
6163,770,3,14,14,14,1.000000,GPU,blocks/blk_0006163.npy
6164,770,4,14,14,14,1.000000,GPU,blocks/blk_0006164.npy
6165,770,5,14,14,14,0.992711,GPU,blocks/blk_0006165.npy
6166,770,6,14,14,14,0.994898,GPU,blocks/blk_0006166.npy
6167,770,7,14,14,14,0.910350,GPU,blocks/blk_0006167.npy
6168,771,0,14,14,14,0.993805,GPU,blocks/blk_0006168.npy
6169,771,1,14,14,14,0.999636,GPU,blocks/blk_0006169.npy
6170,771,2,14,14,14,0.999271,GPU,blocks/blk_0006170.npy
6171,771,3,14,14,14,0.996720,GPU,blocks/blk_0006171.npy
6172,771,4,14,14,14,0.995627,GPU,blocks/blk_0006172.npy
6173,771,5,14,14,14,0.997449,GPU,blocks/blk_0006173.npy
6174,771,6,14,14,14,1.000000,GPU,blocks/blk_0006174.npy
6175,771,7,14,14,14,0.998542,GPU,blocks/blk_0006175.npy
6176,772,0,14,14,14,1.000000,GPU,blocks/blk_0006176.npy
6177,772,1,14,14,14,1.000000,GPU,blocks/blk_0006177.npy
6178,772,2,14,14,14,1.000000,GPU,blocks/blk_0006178.npy
6179,772,3,14,14,14,1.000000,GPU,blocks/blk_0006179.npy
6180,772,4,14,14,14,1.000000,GPU,blocks/blk_0006180.npy
6181,772,5,14,14,14,1.000000,GPU,blocks/blk_0006181.npy
6182,772,6,14,14,14,0.996356,GPU,blocks/blk_0006182.npy
6183,772,7,14,14,14,0.999271,GPU,blocks/blk_0006183.npy
6184,773,0,14,14,14,0.564869,GPU,blocks/blk_0006184.npy
6185,773,1,14,14,14,0.689869,GPU,blocks/blk_0006185.npy
6186,773,2,14,14,14,0.971574,GPU,blocks/blk_0006186.npy
6187,773,3,14,14,14,0.990889,GPU,blocks/blk_0006187.npy
6188,773,4,14,14,14,0.815598,GPU,blocks/blk_0006188.npy
6189,773,5,14,14,14,0.542274,GPU,blocks/blk_0006189.npy
6190,773,6,14,14,14,0.922376,GPU,blocks/blk_0006190.npy
6191,773,7,14,14,14,0.700802,GPU,blocks/blk_0006191.npy
6192,774,0,14,14,14,0.863338,GPU,blocks/blk_0006192.npy
6193,774,1,14,14,14,0.877551,GPU,blocks/blk_0006193.npy
6194,774,2,14,14,14,0.995262,GPU,blocks/blk_0006194.npy
6195,774,3,14,14,14,0.767128,GPU,blocks/blk_0006195.npy
6196,774,4,14,14,14,0.967566,GPU,blocks/blk_0006196.npy
6197,774,5,14,14,14,0.974490,GPU,blocks/blk_0006197.npy
6198,774,6,14,14,14,0.997449,GPU,blocks/blk_0006198.npy
6199,774,7,14,14,14,0.834913,GPU,blocks/blk_0006199.npy
6200,775,0,14,14,14,0.998542,GPU,blocks/blk_0006200.npy
6201,775,1,14,14,14,0.998178,GPU,blocks/blk_0006201.npy
6202,775,2,14,14,14,0.998907,GPU,blocks/blk_0006202.npy
6203,775,3,14,14,14,0.998542,GPU,blocks/blk_0006203.npy
6204,775,4,14,14,14,0.998542,GPU,blocks/blk_0006204.npy
6205,775,5,14,14,14,0.998907,GPU,blocks/blk_0006205.npy
6206,775,6,14,14,14,0.998178,GPU,blocks/blk_0006206.npy
6207,775,7,14,14,14,0.997449,GPU,blocks/blk_0006207.npy
6208,776,0,14,14,14,1.000000,GPU,blocks/blk_0006208.npy
6209,776,1,14,14,14,0.999636,GPU,blocks/blk_0006209.npy
6210,776,2,14,14,14,0.847668,GPU,blocks/blk_0006210.npy
6211,776,3,14,14,14,0.839286,GPU,blocks/blk_0006211.npy
6212,776,4,14,14,14,0.999636,GPU,blocks/blk_0006212.npy
6213,776,5,14,14,14,0.999636,GPU,blocks/blk_0006213.npy
6214,776,6,14,14,14,0.851312,GPU,blocks/blk_0006214.npy
6215,776,7,14,14,14,0.858601,GPU,blocks/blk_0006215.npy
6216,777,0,14,14,14,0.888848,GPU,blocks/blk_0006216.npy
6217,777,1,14,14,14,0.921283,GPU,blocks/blk_0006217.npy
6218,777,2,14,14,14,0.543732,GPU,blocks/blk_0006218.npy
6219,777,3,14,14,14,0.938411,GPU,blocks/blk_0006219.npy
6220,777,4,14,14,14,0.860423,GPU,blocks/blk_0006220.npy
6221,777,5,14,14,14,0.780248,GPU,blocks/blk_0006221.npy
6222,777,6,14,14,14,0.185131,CPU,blocks/blk_0006222.npy
6223,777,7,14,14,14,0.578717,GPU,blocks/blk_0006223.npy
6224,778,0,14,14,14,0.999636,GPU,blocks/blk_0006224.npy
6225,778,1,14,14,14,1.000000,GPU,blocks/blk_0006225.npy
6226,778,2,14,14,14,1.000000,GPU,blocks/blk_0006226.npy
6227,778,3,14,14,14,0.998542,GPU,blocks/blk_0006227.npy
6228,778,4,14,14,14,1.000000,GPU,blocks/blk_0006228.npy
6229,778,5,14,14,14,1.000000,GPU,blocks/blk_0006229.npy
6230,778,6,14,14,14,1.000000,GPU,blocks/blk_0006230.npy
6231,778,7,14,14,14,1.000000,GPU,blocks/blk_0006231.npy
6232,779,0,14,14,14,0.551385,GPU,blocks/blk_0006232.npy
